City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
242,Arlit,NE,18.7369,7.3853,291.44,16,0,3.52,clear sky
243,Vilhena,BR,-12.7406,-60.1458,293.65,98,100,1.16,moderate rain
244,Itamarandiba,BR,-17.8572,-42.8589,290.77,99,100,1.17,overcast clouds
245,Verkhnyaya Salda,RU,58.0456,60.5533,258.08,99,88,1.39,overcast clouds
246,Bondo,CD,3.8146,23.6866,294.33,43,9,0.71,clear sky
247,Geraldton,AU,-28.7667,114.6,299.38,53,0,1.54,clear sky
248,Hobyo,SO,5.3505,48.5268,297.59,73,100,5.77,overcast clouds
249,Sur,OM,22.5667,59.5289,293.25,58,0,2.53,clear sky
250,Sinnamary,GF,5.3833,-52.95,297.65,89,93,3.99,overcast clouds
251,Katsuura,JP,35.1333,140.3,281.16,63,100,1.34,light rain
252,San Carlos,VE,9.6612,-68.5827,300.43,61,100,1.88,overcast clouds
253,Wilmington,US,34.2257,-77.9447,288.15,60,40,2.57,scattered clouds
254,Meulaboh,ID,4.1363,96.1285,298.23,85,95,2.32,overcast clouds
255,Okmulgee,US,35.6234,-95.9605,275.09,32,0,1.17,clear sky
256,Rosetta,EG,31.4044,30.4164,284.05,78,0,4.26,clear sky
257,Yumen,CN,40.2833,97.2,267.4,57,100,2.88,overcast clouds
258,Kazachinskoye,RU,57.6953,93.2761,250.93,94,35,3.15,scattered clouds
259,Shitanjing,CN,39.2342,106.3439,266.33,83,98,5.76,light snow
260,Davila,PH,18.4726,120.5763,300.14,68,73,1.65,broken clouds
261,Luderitz,NA,-26.6481,15.1594,295.72,67,4,4.89,clear sky
262,Mazabuka,ZM,-15.856,27.748,289.91,96,52,1.89,broken clouds
263,Shenzhen,CN,22.5455,114.0683,291.39,98,100,2.14,overcast clouds
264,Isangel,VU,-19.55,169.2667,303.21,79,75,2.06,broken clouds
265,Asau,RO,46.4333,26.4,270.9,78,32,1.3,scattered clouds
266,Natal,BR,-5.795,-35.2094,300.51,89,20,3.6,few clouds
267,Upernavik,GL,72.7868,-56.1549,256.79,86,100,16.51,overcast clouds
